phase,scene_id,k,method,event_id,edge_ids,edge_identity,start_monotonic_s,end_monotonic_s,duration_s,E_miss_Q2,E_rep_Q2,status,E_miss_Q3,E_rep_Q3,error,reservoir_retained,final_nominated
TRANSFER,H00,2,P,3,"[2415, 834, 840, 846, 852, 858, 864, 870, 876, 882, 888, 894, 900, 906, 911, 916, 922, 928, 933, 939, 944, 948, 954, 959, 964, 968, 972, 978, 983, 989, 995, 1000, 1005, 1011, 1016, 1021, 1027, 1033, 1039, 1045, 1051, 1057, 1063, 1068, 1074, 1079, 1085, 1090, 1096, 1102, 1106, 1111, 1116, 1122, 1127, 1133, 1138, 1144, 1150, 1155, 1161, 1167, 1173, 1179, 1185, 1190, 1195, 1201, 1207, 1213, 1219, 1224, 1229, 1235, 1241, 2387, 3806, 2264, 904, 1665, 743, 1606, 2341, 363, 357, 947, 2402]",4838db2080cd621e065ae3859bb4103ae6a81e023992f1327a3d72dd89c2c5b7,49.55721737444401,64.53552060574293,14.978303231298923,0.016355413102321303,0.04872671057895071,Q3_PASS,0.01665311670620453,0.04705318810368286,,True,False
TRANSFER,H00,2,A,0,"[2415, 834, 840, 846, 852, 858, 864, 870, 876, 882, 888, 894, 900, 906, 911, 916, 922, 928, 933, 939, 944, 948, 954, 959, 964, 968, 972, 978, 983, 989, 995, 1000, 1005, 1011, 1016, 1021, 1027, 1033, 1039, 1045, 1051, 1057, 1063, 1068, 1074, 1079, 1085, 1090, 1096, 1102, 1106, 1111, 1116, 1122, 1127, 1133, 1138, 1144, 1150, 1155, 1161, 1167, 1173, 1179, 1185, 1190, 1195, 1201, 1207, 1213, 1219, 1224, 1229, 1235, 1241, 2387, 904, 1667, 1606, 2341, 363, 357]",2d161baf59d7f4dbdb62683a6b2e832cda838b1ebcfcafd6a12b5dd73f0a223b,0.4849195331335068,15.992459960281849,15.507540427148342,0.017888777925053122,0.04254513307651589,Q3_PASS,0.018228886344231972,0.041275501610256275,,True,True
TRANSFER,H00,2,A,1,"[2415, 834, 840, 846, 852, 858, 864, 870, 876, 882, 888, 894, 900, 906, 911, 916, 922, 928, 933, 939, 944, 948, 954, 959, 964, 968, 972, 978, 983, 989, 995, 1000, 1005, 1011, 1016, 1021, 1027, 1033, 1039, 1045, 1051, 1057, 1063, 1068, 1074, 1079, 1085, 1090, 1096, 1102, 1106, 1111, 1116, 1122, 1127, 1133, 1138, 1144, 1150, 1155, 1161, 1167, 1173, 1179, 1185, 1190, 1195, 1201, 1207, 1213, 1219, 1224, 1229, 1235, 1241, 2387, 904, 1667, 1606, 2341, 363, 357, 3847]",72667134e4026f038c347ab7159ed14e50d2bdb2f778bb31b03718853b943ad4,16.018738925457,31.152894534170628,15.134155608713627,0.017207312865908497,0.043394707152785233,Q3_PASS,0.017377223244074633,0.04208236163318359,,False,False
TRANSFER,H00,2,A,2,"[2415, 834, 840, 846, 852, 858, 864, 870, 876, 882, 888, 894, 900, 906, 911, 916, 922, 928, 933, 939, 944, 948, 954, 959, 964, 968, 972, 978, 983, 989, 995, 1000, 1005, 1011, 1016, 1021, 1027, 1033, 1039, 1045, 1051, 1057, 1063, 1068, 1074, 1079, 1085, 1090, 1096, 1102, 1106, 1111, 1116, 1122, 1127, 1133, 1138, 1144, 1150, 1155, 1161, 1167, 1173, 1179, 1185, 1190, 1195, 1201, 1207, 1213, 1219, 1224, 1229, 1235, 1241, 2387, 904, 1667, 1606, 2341, 363, 357, 947]",d59d5b046026b0995303f15d23020bec19ed2c4b070f26fb676c18ffc34cd970,31.163480147719383,46.25370151549578,15.090221367776394,0.01644056201641319,0.04314021779325882,Q3_PASS,0.016716950594449678,0.04170046522997875,,True,True
TRANSFER,H00,2,A,3,"[2415, 834, 840, 846, 852, 858, 864, 870, 876, 882, 888, 894, 900, 906, 911, 916, 922, 928, 933, 939, 944, 948, 954, 959, 964, 968, 972, 978, 983, 989, 995, 1000, 1005, 1011, 1016, 1021, 1027, 1033, 1039, 1045, 1051, 1057, 1063, 1068, 1074, 1079, 1085, 1090, 1096, 1102, 1106, 1111, 1116, 1122, 1127, 1133, 1138, 1144, 1150, 1155, 1161, 1167, 1173, 1179, 1185, 1190, 1195, 1201, 1207, 1213, 1219, 1224, 1229, 1235, 1241, 2387, 904, 1667, 1606, 2341, 363, 3855, 798]",2fb28a2db0ba5eb2e87adfb79fe98b72f7e021e39e9c871d195b69419b57a29c,46.27202305197716,61.31751161813736,15.045488566160202,0.01712216395181661,0.04347969644915776,Q3_PASS,0.017419817661684937,0.04206112072033463,,False,False
TRANSFER,H01,1,A,0,"[2384, 849, 854, 860, 864, 868, 873, 879, 883, 887, 892, 896, 902, 908, 914, 920, 926, 932, 937, 943, 947, 951, 956, 960, 966, 972, 978, 984, 990, 996, 1002, 1008, 1013, 1019, 1025, 1030, 1036, 1042, 1047, 1053, 1059, 1064, 1070, 1076, 1081, 1087, 1092, 1096, 1100, 1105, 1109, 1113, 1118, 1122, 1127, 1132, 1137, 1142, 1148, 1154, 1159, 1164, 1169, 1175, 1180, 1184, 1190, 1196, 1202, 2320, 433, 427, 421, 415, 409, 403, 397, 391, 959]",8e6eb204d5a7d615e20a158c72348e5c8df0bca0f90c612130405029273e5f49,65.03061463683844,79.64598850905895,14.615373872220516,0.019143685541570525,0.02906164074791918,Q3_PASS,0.019058738181036573,0.027119602963427587,,True,True
TRANSFER,H01,1,A,1,"[2384, 849, 854, 860, 864, 868, 873, 879, 883, 887, 892, 896, 902, 908, 914, 920, 926, 932, 937, 943, 947, 951, 956, 960, 966, 972, 978, 984, 990, 996, 1002, 1008, 1013, 1019, 1025, 1030, 1036, 1042, 1047, 1053, 1059, 1064, 1070, 1076, 1081, 1087, 1092, 1096, 1100, 1105, 1109, 1113, 1118, 1122, 1127, 1132, 1137, 1142, 1148, 1154, 1159, 1164, 1169, 1175, 1180, 1184, 1190, 1196, 1202, 2320, 433, 427, 421, 415, 409, 403, 397, 391, 959, 1722]",eb8e335454e38b02529923ab3a0c7bdc7a274b2970daa17026d93a585bce12d0,79.65194234251976,93.99586819857359,14.34392585605383,0.016844208511210514,0.02957134862294984,Q3_PASS,0.016801864130067106,0.02773538298396355,,True,False
TRANSFER,H01,1,A,2,"[2384, 849, 854, 860, 864, 868, 873, 879, 883, 887, 892, 896, 902, 908, 914, 920, 926, 932, 937, 943, 947, 951, 956, 960, 966, 972, 978, 984, 990, 996, 1002, 1008, 1013, 1019, 1025, 1030, 1036, 1042, 1047, 1053, 1059, 1064, 1070, 1076, 1081, 1087, 1092, 1096, 1100, 1105, 1109, 1113, 1118, 1122, 1127, 1132, 1137, 1142, 1148, 1154, 1159, 1164, 1169, 1175, 1180, 1184, 1190, 1196, 1202, 2320, 433, 427, 421, 415, 409, 403, 397, 391, 959, 1719]",1ebd08e7f1b38c34236e41ce14b95908829f4e60fb7fd7a59e7664bd0031738f,93.99846541881561,108.44953671842813,14.451071299612522,0.019143685541570525,0.030497284457305575,Q3_PASS,0.019058738181036573,0.028724682224401728,,False,False
TRANSFER,H01,1,A,3,"[2384, 849, 854, 860, 864, 868, 873, 879, 883, 887, 892, 896, 902, 908, 914, 920, 926, 932, 937, 943, 947, 951, 956, 960, 966, 972, 978, 984, 990, 996, 1002, 1008, 1013, 1019, 1025, 1030, 1036, 1042, 1047, 1053, 1059, 1064, 1070, 1076, 1081, 1087, 1092, 1096, 1100, 1105, 1109, 1113, 1118, 1122, 1127, 1132, 1137, 1142, 1148, 1154, 1159, 1164, 1169, 1175, 1180, 1184, 1190, 1196, 1202, 2320, 433, 427, 421, 415, 409, 403, 397, 391, 959, 1721]",914fe99ffaa5fddf86be56f2bd17a8322c161b73d4a0c03f4724292c969a8589,108.45239132642746,122.8642962500453,14.41190492361784,0.019143685541570525,0.031017444457771902,Q3_PASS,0.019058738181036573,0.029224259868803504,,False,False
TRANSFER,H01,2,A,0,"[2384, 849, 854, 860, 864, 868, 873, 879, 883, 887, 892, 896, 902, 908, 914, 920, 926, 932, 937, 943, 947, 951, 956, 960, 966, 972, 978, 984, 990, 996, 1002, 1008, 1013, 1019, 1025, 1030, 1036, 1042, 1047, 1053, 1059, 1064, 1070, 1076, 1081, 1087, 1092, 1096, 1100, 1105, 1109, 1113, 1118, 1122, 1127, 1132, 1137, 1142, 1148, 1154, 1159, 1164, 1169, 1175, 1180, 1184, 1190, 1196, 1202, 2320, 433, 427, 421, 415, 409, 403, 397, 391, 959]",8e6eb204d5a7d615e20a158c72348e5c8df0bca0f90c612130405029273e5f49,69.50599099695683,84.00381326675415,14.497822269797325,0.019143685541570525,0.02906164074791918,Q3_PASS,0.019058738181036573,0.027119602963427587,,True,True
TRANSFER,H01,2,A,1,"[2384, 849, 854, 860, 864, 868, 873, 879, 883, 887, 892, 896, 902, 908, 914, 920, 926, 932, 937, 943, 947, 951, 956, 960, 966, 972, 978, 984, 990, 996, 1002, 1008, 1013, 1019, 1025, 1030, 1036, 1042, 1047, 1053, 1059, 1064, 1070, 1076, 1081, 1087, 1092, 1096, 1100, 1105, 1109, 1113, 1118, 1122, 1127, 1132, 1137, 1142, 1148, 1154, 1159, 1164, 1169, 1175, 1180, 1184, 1190, 1196, 1202, 2320, 433, 427, 421, 415, 409, 403, 397, 391, 959, 1722]",eb8e335454e38b02529923ab3a0c7bdc7a274b2970daa17026d93a585bce12d0,84.0103981345892,98.37850008904934,14.368101954460144,0.016844208511210514,0.02957134862294984,Q3_PASS,0.016801864130067106,0.02773538298396355,,True,False
TRANSFER,H01,2,A,2,"[2384, 849, 854, 860, 864, 868, 873, 879, 883, 887, 892, 896, 902, 908, 914, 920, 926, 932, 937, 943, 947, 951, 956, 960, 966, 972, 978, 984, 990, 996, 1002, 1008, 1013, 1019, 1025, 1030, 1036, 1042, 1047, 1053, 1059, 1064, 1070, 1076, 1081, 1087, 1092, 1096, 1100, 1105, 1109, 1113, 1118, 1122, 1127, 1132, 1137, 1142, 1148, 1154, 1159, 1164, 1169, 1175, 1180, 1184, 1190, 1196, 1202, 2320, 433, 427, 421, 415, 409, 403, 397, 391, 959, 1719]",1ebd08e7f1b38c34236e41ce14b95908829f4e60fb7fd7a59e7664bd0031738f,98.38132376223803,112.65436308830976,14.27303932607174,0.019143685541570525,0.030497284457305575,Q3_PASS,0.019058738181036573,0.028724682224401728,,False,False
TRANSFER,H01,2,A,3,"[2384, 849, 854, 860, 864, 868, 873, 879, 883, 887, 892, 896, 902, 908, 914, 920, 926, 932, 937, 943, 947, 951, 956, 960, 966, 972, 978, 984, 990, 996, 1002, 1008, 1013, 1019, 1025, 1030, 1036, 1042, 1047, 1053, 1059, 1064, 1070, 1076, 1081, 1087, 1092, 1096, 1100, 1105, 1109, 1113, 1118, 1122, 1127, 1132, 1137, 1142, 1148, 1154, 1159, 1164, 1169, 1175, 1180, 1184, 1190, 1196, 1202, 2320, 433, 427, 421, 415, 409, 403, 397, 391, 959, 1721]",914fe99ffaa5fddf86be56f2bd17a8322c161b73d4a0c03f4724292c969a8589,112.65709995478392,127.03636836260557,14.379268407821655,0.019143685541570525,0.031017444457771902,Q3_PASS,0.019058738181036573,0.029224259868803504,,False,False
TRANSFER,H02,1,A,0,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 811, 1520, 1467, 2077, 726, 722]",a724c44e5f778d15e90d682b0469c5b2e71bc8001e25c98d878050053cf5895c,0.13798798620700836,14.948082745075226,14.810094758868217,0.018399055735155184,0.04280126265569316,Q3_PASS,0.018632774304110648,0.041507955115913216,,True,True
TRANSFER,H02,1,A,1,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 811, 1520, 1467, 2077, 726, 722, 1566]",e55b56a66eeec59a723e8ae5f556cd48584531913557bd8acfefe176a7aa49f5,14.960348658263683,29.673012480139732,14.712663821876049,0.01788786568944851,0.04288634314997818,Q3_PASS,0.018142952038840934,0.04155047398651764,,True,True
TRANSFER,H02,1,A,2,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 811, 1520, 1467, 2077, 726, 722, 1563]",0443fc551002afbeb01a8c37cfc30efe952f9e0dd9efeff83f7676afcc99d7d1,29.681916043162346,44.25280749797821,14.570891454815865,0.017973128665053375,0.04339575492175027,Q3_PASS,0.018164306989633745,0.04197486649213238,,True,False
TRANSFER,H02,1,A,3,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 811, 1520, 1467, 2077, 726, 722, 1563, 922]",ce42843068edfee08c3c5c216926f1c1be045021b356be952687ffab847c41bc,44.261483892798424,58.990323930978775,14.728840038180351,0.017802716775356622,0.04356616681144702,Q3_PASS,0.018100393262471183,0.04203878021929495,,True,False
TRANSFER,H02,1,P,0,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 811, 1518, 673, 1467, 2077, 726, 722]",2280bd6c265ebb717aaf4f4cd7f940bed1b85539bc9b2cc853ff4559abf0311f,0.7072994410991669,15.693608120083809,14.986308678984642,0.018399055735155184,0.04304155457165243,Q3_PASS,0.018632774304110648,0.041645999263937264,,True,True
TRANSFER,H02,1,P,1,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 811, 1518, 673, 1467, 2077, 726, 722, 1566]",c485e14942ac3d394e4db04e9207d63b3f70586c31f477c1c35b1e305c3dfcb0,15.699871271848679,30.438208870589733,14.738337598741055,0.01788786568944851,0.04312663506593745,Q3_PASS,0.018142952038840934,0.04168851813454169,,True,True
TRANSFER,H02,1,P,2,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 811, 1518, 673, 1467, 2077, 726, 722, 1566, 2133]",5fb8b82b96406bbfd62a91dbbf0c2ae4687e795cb991e8a339e3255268481c67,30.4473969116807,45.19747610390186,14.750079192221165,0.017802716775356622,0.044231291172171824,Q3_PASS,0.018100393262471183,0.042537938377860976,,True,False
TRANSFER,H02,1,P,3,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 811, 1518, 673, 1467, 2077, 726, 722, 1566, 2133, 922]",a61f66921ccdd8e8cf6656f7422263de1c21ed784932a80c75159039ef39463f,45.20357625186443,59.903002962470055,14.699426710605621,0.017802716775356622,0.04457211495156533,Q3_PASS,0.018100393262471183,0.0426657658321861,,True,False
TRANSFER,H02,2,P,0,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 4938, 2012, 811, 1518, 673, 1467, 2077, 726, 722]",aed5c6c6f4cb6299ba2ebdaf39870ad72f565d3b1aba27abd1c714f97f6793a4,3.2287356331944466,18.048680640757084,14.819945007562637,0.018399055735155184,0.04728309933515069,Q3_PASS,0.018632774304110648,0.04601142145030839,,True,True
TRANSFER,H02,2,P,1,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 4938, 2012, 811, 1518, 673, 1467, 2077, 726, 722, 1566]",0fb7b338362af92b5bd580314fb1b692e9eb8fb8a48f97efcb65e03e9e5c4c6b,18.087162151932716,32.783834889531136,14.69667273759842,0.01788786568944851,0.04736817982943571,Q3_PASS,0.018142952038840934,0.04605394032091281,,True,True
TRANSFER,H02,2,P,2,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 4938, 2012, 811, 1518, 673, 1467, 2077, 726, 722, 1566, 2133]",7fce44f04861a22a74dfd846918f282693495cd5aeaca6c904cc1aa22e4295b7,32.80445101112127,47.53148168325424,14.727030672132969,0.017802716775356622,0.04847283593567008,Q3_PASS,0.018100393262471183,0.0469033605642321,,True,False
TRANSFER,H02,2,P,3,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 4938, 2012, 811, 1518, 673, 1467, 2077, 726, 722, 1566, 2133, 922]",a9759015600f18833fc89883948c24565e4f349dc15413f285ff3dbe8f79f6b1,47.55572421103716,62.24109050631523,14.685366295278072,0.017802716775356622,0.04881365971506359,Q3_PASS,0.018100393262471183,0.04703118801855723,,True,False
TRANSFER,H02,2,A,0,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 811, 1520, 1467, 2077, 726, 722]",a724c44e5f778d15e90d682b0469c5b2e71bc8001e25c98d878050053cf5895c,0.348147451877594,15.437886349856853,15.08973889797926,0.018399055735155184,0.04280126265569316,Q3_PASS,0.018632774304110648,0.041507955115913216,,True,True
TRANSFER,H02,2,A,1,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 811, 1520, 1467, 2077, 726, 722, 1566]",e55b56a66eeec59a723e8ae5f556cd48584531913557bd8acfefe176a7aa49f5,15.455558769404888,30.06330306828022,14.607744298875332,0.01788786568944851,0.04288634314997818,Q3_PASS,0.018142952038840934,0.04155047398651764,,True,True
TRANSFER,H02,2,A,2,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 811, 1520, 1467, 2077, 726, 722, 1563]",0443fc551002afbeb01a8c37cfc30efe952f9e0dd9efeff83f7676afcc99d7d1,30.07952494174242,44.78172114491463,14.702196203172207,0.017973128665053375,0.04339575492175027,Q3_PASS,0.018164306989633745,0.04197486649213238,,True,False
TRANSFER,H02,2,A,3,"[2146, 751, 756, 761, 766, 771, 776, 782, 788, 793, 799, 804, 808, 813, 818, 823, 829, 834, 838, 843, 848, 853, 858, 864, 869, 873, 875, 880, 886, 891, 897, 902, 907, 913, 917, 921, 927, 933, 938, 943, 948, 953, 958, 963, 967, 972, 978, 983, 988, 994, 999, 1003, 1008, 1013, 1019, 1024, 1028, 1033, 1037, 1041, 1046, 1051, 1057, 1062, 1067, 1073, 1079, 1084, 1088, 1093, 1097, 1101, 1106, 1112, 1117, 2123, 811, 1520, 1467, 2077, 726, 722, 1563, 5321]",f7937a304be6fd67cde9e453b75ef8449ba5dfbc5f224fbecbd64387a0111348,44.800737768411636,59.699371844530106,14.89863407611847,0.017802716775356622,0.044077288419024294,Q3_PASS,0.018100393262471183,0.04267761807109779,,False,False
TRANSFER,H04,1,A,0,"[2409, 844, 850, 855, 860, 865, 870, 876, 882, 888, 893, 898, 903, 907, 912, 917, 921, 926, 931, 935, 940, 945, 949, 955, 961, 966, 971, 976, 980, 985, 990, 994, 999, 1004, 1008, 1013, 1018, 1022, 1027, 1033, 1039, 1044, 1049, 1054, 1059, 1065, 1071, 1077, 1083, 1089, 1095, 1101, 1107, 1112, 1118, 1124, 1129, 1135, 1141, 1147, 1153, 1159, 1165, 1170, 1175, 1181, 1187, 2333, 376, 382, 388, 394, 400, 406, 412, 1021, 366, 956, 770, 776, 782]",20104b33306793496d4faff259cc9fc78888010064dd0928059ba36e53d62038,0.1054241880774498,14.897560529410839,14.79213634133339,0.019315053503431906,0.04645689912020468,Q3_PASS,0.019148675078717932,0.04461629204885883,,True,True
TRANSFER,H04,1,A,1,"[2409, 844, 850, 855, 860, 865, 870, 876, 882, 888, 893, 898, 903, 907, 912, 917, 921, 926, 931, 935, 940, 945, 949, 955, 961, 966, 971, 976, 980, 985, 990, 994, 999, 1004, 1008, 1013, 1018, 1022, 1027, 1033, 1039, 1044, 1049, 1054, 1059, 1065, 1071, 1077, 1083, 1089, 1095, 1101, 1107, 1112, 1118, 1124, 1129, 1135, 1141, 1147, 1153, 1159, 1165, 1170, 1175, 1181, 1187, 2333, 376, 382, 388, 394, 400, 406, 412, 1021, 366, 956, 770, 776, 782, 1700]",c9e53d922e72c18a71ef48d0fe0e8e13a82b0ede7aec1c5a4d6af6f840188b99,14.90517145395279,29.38504544645548,14.47987399250269,0.019315053503431906,0.04778911103045615,Q3_PASS,0.019148675078717932,0.045907081759072654,,True,True
TRANSFER,H04,1,A,2,"[2409, 844, 850, 855, 860, 865, 870, 876, 882, 888, 893, 898, 903, 907, 912, 917, 921, 926, 931, 935, 940, 945, 949, 955, 961, 966, 971, 976, 980, 985, 990, 994, 999, 1004, 1008, 1013, 1018, 1022, 1027, 1033, 1039, 1044, 1049, 1054, 1059, 1065, 1071, 1077, 1083, 1089, 1095, 1101, 1107, 1112, 1118, 1124, 1129, 1135, 1141, 1147, 1153, 1159, 1165, 1170, 1175, 1181, 1187, 2333, 376, 382, 388, 394, 400, 406, 412, 1021, 366, 956, 770, 776, 782, 1702]",95d86006f4c4b6c2c5f1bb345dc7e9b83bc006ab220a302548c62ccdac07e008,29.39060953259468,43.83906401693821,14.448454484343529,0.019315053503431906,0.04874976753005731,Q3_PASS,0.019148675078717932,0.047100051636055566,,True,False
TRANSFER,H04,1,A,3,"[2409, 844, 850, 855, 860, 865, 870, 876, 882, 888, 893, 898, 903, 907, 912, 917, 921, 926, 931, 935, 940, 945, 949, 955, 961, 966, 971, 976, 980, 985, 990, 994, 999, 1004, 1008, 1013, 1018, 1022, 1027, 1033, 1039, 1044, 1049, 1054, 1059, 1065, 1071, 1077, 1083, 1089, 1095, 1101, 1107, 1112, 1118, 1124, 1129, 1135, 1141, 1147, 1153, 1159, 1165, 1170, 1175, 1181, 1187, 2333, 376, 382, 388, 394, 400, 406, 412, 1021, 366, 956, 770, 776, 782, 1703]",f5315cbb0471a6a146df81e678238b85a1ff9fb61bebd2ab243a6ad9efb9489a,43.84177616983652,58.325962483882904,14.484186314046383,0.019315053503431906,0.049401804283716065,Q3_PASS,0.019148675078717932,0.04743427120849649,,True,False
